entry_time,exit_time,hora_entrada,dia_entrada,side,entry_price,exit_price,qty,sl_orig,tp,pnl_bruto,comision,pnl_neto,resultado,capital_post,rsi,adx,htf,size_mult,duracion_min,be_hit,dd_al_entrar
2025-12-17 15:05:00+00:00,2025-12-17 15:50:00+00:00,15,Wednesday,SHORT,89741.12499000001,87703.894502499,0.04068375782411407,90325.69641857145,87695.12499,248.6466,3.9705,244.6761,WIN,1830.1802,82.23,64.23,BEARISH,0.5,45.0,True,-7.45
2025-12-23 16:00:00+00:00,2025-12-24 05:45:00+00:00,16,Tuesday,SHORT,88043.29479,86753.449267479,0.07399536497690343,88414.30050428571,86744.77479,286.3278,7.1138,279.214,WIN,2109.3942,77.35,32.07,BEARISH,0.5,825.0,True,0.0
2025-12-30 17:45:00+00:00,2025-12-30 19:05:00+00:00,17,Tuesday,LONG,88229.92211,88034.79328049671,0.15515466786879054,88025.99068142856,88943.68211,-2.7379,15.0416,-17.7794,BE,2091.6148,27.01,29.0,BULLISH,0.5,80.0,True,0.0
2026-01-02 14:30:00+00:00,2026-01-02 14:40:00+00:00,14,Friday,LONG,88585.75769,89288.817915231,0.1542293800223733,88382.33197571429,89297.74769,325.2976,15.0884,310.2092,WIN,2401.824,14.26,28.19,BULLISH,0.5,10.0,True,-0.84
2026-01-02 18:50:00+00:00,2026-01-03 07:20:00+00:00,18,Friday,LONG,89668.46595,89420.37566488072,0.2803342778672998,89411.43452142857,90568.07595,-5.0274,27.6126,-32.64,BE,2369.184,25.63,23.11,BULLISH,1.0,750.0,True,0.0
2026-01-15 14:40:00+00:00,2026-01-15 15:45:00+00:00,14,Thursday,LONG,95778.97694,95512.30435826542,0.12865611404699895,95502.75408285714,96745.75693999999,-2.4645,13.5359,-16.0004,BE,2353.1835,29.91,25.3,BULLISH,0.5,65.0,True,-1.36
2026-01-21 14:30:00+00:00,2026-01-21 15:10:00+00:00,14,Wednesday,SHORT,89895.0096,90270.83018561144,0.09171854941683263,90279.85817142858,88548.0396,-1.649,9.0885,-10.7375,BE,2342.446,73.77,43.07,BEARISH,0.5,40.0,True,-2.03
2026-01-21 18:45:00+00:00,2026-01-21 19:25:00+00:00,18,Wednesday,SHORT,88492.74984,88782.23358587315,0.11776496042501086,88791.11269714286,87448.47984000001,-102.2731,11.4822,-113.7554,LOSS,2228.6906,72.63,42.79,BEARISH,0.5,40.0,False,-2.47
2026-01-23 19:15:00+00:00,2026-01-23 19:30:00+00:00,19,Friday,LONG,89941.69326999999,89682.01486046985,0.12444032402138366,89673.04755571428,90881.95326999997,-96.9434,12.2938,-109.2372,LOSS,2119.4534,18.52,34.7,BULLISH,0.5,15.0,False,-7.21
2026-01-23 19:30:00+00:00,2026-01-23 20:30:00+00:00,19,Friday,LONG,89639.56306,89363.99570887742,0.11174510351231588,89355.06020285714,90635.32306,-2.0034,11.0015,-13.0049,BE,2106.4485,14.09,41.34,BULLISH,0.5,60.0,True,-7.21
2026-01-28 15:05:00+00:00,2026-01-28 15:10:00+00:00,15,Wednesday,LONG,89372.9364,89129.27415049715,0.1250987523232303,89120.36211428572,90256.94640000002,-91.4455,12.2817,-103.7273,LOSS,2002.7213,22.36,44.09,BULLISH,0.5,5.0,False,-12.3
2026-01-28 15:10:00+00:00,2026-01-28 17:50:00+00:00,15,Wednesday,LONG,89058.40495,90016.42240750502,0.10872874117917951,88782.11352142856,90025.42495000002,312.4921,10.7088,301.7833,WIN,2304.5046,18.93,44.43,BULLISH,0.5,160.0,True,-12.3
2026-02-02 09:45:00+00:00,2026-02-02 12:20:00+00:00,9,Monday,SHORT,77737.92543,78040.48345831415,0.11137791649428685,78048.28828714286,76651.65543,-1.7317,9.5427,-11.2743,BE,2293.2303,70.09,25.83,BEARISH,0.5,155.0,True,-4.05
2026-02-03 20:30:00+00:00,2026-02-03 21:00:00+00:00,20,Tuesday,SHORT,76203.57888,76720.02325325485,0.0656312319192202,76727.69602285714,74369.16888000001,-101.6846,5.5201,-107.2048,LOSS,2186.0255,73.54,35.04,BEARISH,0.5,30.0,False,-4.52
2026-02-05 09:05:00+00:00,2026-02-05 10:55:00+00:00,9,Thursday,SHORT,71691.13017,70634.422906017,0.21577284315129922,71995.0644557143,70627.36017,684.0262,16.8905,667.1357,WIN,2853.1612,78.63,13.24,BEARISH,1.0,110.0,True,-8.98
2026-02-05 14:35:00+00:00,2026-02-05 15:00:00+00:00,14,Thursday,SHORT,70675.9317,69227.52376016999,0.10292577135763926,71091.74027142857,69220.6017,447.2355,7.9198,439.3157,WIN,3292.4769,76.36,33.34,BEARISH,0.5,25.0,True,0.0
2026-02-06 13:15:00+00:00,2026-02-06 13:45:00+00:00,13,Friday,SHORT,67200.2793,67498.01168092713,0.16220011145669766,67504.76215714285,66134.58929999999,-2.18,12.0164,-14.1964,BE,3278.2805,70.07,30.22,BEARISH,0.5,30.0,True,0.0
2026-02-07 12:05:00+00:00,2026-02-07 12:15:00+00:00,12,Saturday,SHORT,68744.62485000001,69020.63923865787,0.3476226753056409,69027.54199285715,67754.41485,-287.8466,26.3397,-314.1863,LOSS,2964.0942,70.83,18.59,BEARISH,1.0,10.0,False,-0.43
2026-02-07 12:15:00+00:00,2026-02-07 14:35:00+00:00,12,Saturday,SHORT,69801.51915000001,68433.971862915,0.1132247367234185,70194.20200714287,68427.12915000001,464.5205,8.6084,455.9121,WIN,3420.0063,80.69,27.47,BEARISH,0.5,140.0,True,-0.43
2026-02-08 16:45:00+00:00,2026-02-08 18:30:00+00:00,16,Sunday,LONG,70377.73707,71130.403318293,0.23631884535236447,70160.65707,71137.51707,533.6077,18.3926,515.2151,WIN,3935.2214,27.2,25.1,BULLISH,0.5,105.0,True,0.0
2026-02-09 21:30:00+00:00,2026-02-10 00:40:00+00:00,21,Monday,LONG,69971.39644,69739.36396478685,0.49394903703965454,69732.39072571429,70807.91644,-6.9125,37.9555,-44.868,BE,3890.3535,27.33,23.08,BULLISH,1.0,190.0,True,0.0
2026-02-10 14:15:00+00:00,2026-02-10 14:35:00+00:00,14,Tuesday,SHORT,69461.0532,68652.45775932001,0.5009284487758404,69694.04177142857,68645.5932,1215.1454,38.0517,1177.0936,WIN,5067.4471,78.77,24.39,BEARISH,1.0,20.0,True,-1.14
2026-02-11 14:10:00+00:00,2026-02-11 14:45:00+00:00,14,Wednesday,SHORT,68413.75794000001,66898.247095794,0.34954798625934347,68848.6722257143,66891.55794,1589.2313,26.0139,1563.2174,WIN,6630.6645,74.0,23.89,BEARISH,1.0,35.0,True,0.0
2026-02-14 12:50:00+00:00,2026-02-14 13:00:00+00:00,12,Saturday,LONG,69723.07161,69521.16303116099,0.47620399756429393,69514.21161,70454.08161,-288.449,36.4698,-324.9188,LOSS,6305.7457,27.93,58.66,BULLISH,0.5,10.0,False,0.0
2026-02-14 13:00:00+00:00,2026-02-14 13:20:00+00:00,13,Saturday,LONG,69436.44295,69209.603218295,0.4046294713348711,69202.68295,70254.60294999999,-5.6192,30.8552,-36.4744,BE,6269.2713,14.75,55.8,BULLISH,0.5,20.0,True,0.0
2026-02-17 18:40:00+00:00,2026-02-17 18:55:00+00:00,18,Tuesday,SHORT,67931.00622000001,68179.85612394944,0.36781630733953635,68186.67479142858,67036.16622000001,-274.5932,27.5351,-302.1282,LOSS,5967.1431,78.37,47.97,BEARISH,0.5,15.0,False,-5.45
2026-02-18 15:35:00+00:00,2026-02-18 18:15:00+00:00,15,Wednesday,SHORT,68075.39177999999,66872.238335178,0.25893920814077354,68421.06035142856,66865.55178,934.6308,19.2188,915.412,WIN,6882.5551,73.63,25.36,BEARISH,0.5,160.0,True,-10.01
2026-02-19 17:15:00+00:00,2026-02-20 00:15:00+00:00,17,Thursday,SHORT,66941.3052,67210.30921119428,0.7488480120663694,67217.03091428571,65976.26520000001,-10.0258,55.2525,-65.2783,BE,6817.2768,72.62,18.53,BEARISH,1.0,420.0,True,0.0
2026-02-23 09:45:00+00:00,2026-02-23 09:50:00+00:00,9,Monday,SHORT,66283.07102999999,66428.88747689698,0.6707277434649557,66435.53102999998,65749.46103,-293.4094,48.9575,-342.3669,LOSS,6474.9099,87.58,38.61,BEARISH,0.5,5.0,False,-0.95
2026-03-04 11:35:00+00:00,2026-03-04 12:15:00+00:00,11,Wednesday,LONG,70966.99599,70761.31998588471,0.4565123211891056,70754.24456142857,71711.62599,-6.4795,35.5854,-42.0649,BE,6432.845,24.97,25.57,BULLISH,0.5,40.0,True,-5.92
2026-03-04 20:55:00+00:00,2026-03-04 22:45:00+00:00,20,Wednesday,LONG,72983.99767,72758.90997633843,0.8305344218525841,72751.63481285714,73797.26766999999,-12.1231,66.5745,-78.6976,BE,6354.1474,26.57,24.82,BULLISH,1.0,110.0,True,-6.53
2026-03-05 15:25:00+00:00,2026-03-05 16:10:00+00:00,15,Thursday,LONG,71240.92338000001,70769.65392348086,0.3985076418893344,70762.57766571429,72915.13338000001,-563.4134,31.1258,-594.5392,LOSS,5759.6082,29.0,24.29,BULLISH,1.0,45.0,False,-7.68
2026-03-10 17:35:00+00:00,2026-03-10 18:10:00+00:00,17,Tuesday,LONG,70642.26352,70389.95609749485,0.33312338888266185,70382.91780571429,71549.97352,-4.7065,25.8396,-30.5461,BE,5729.0621,21.29,33.76,BULLISH,0.5,35.0,True,-16.32
2026-03-10 18:10:00+00:00,2026-03-10 18:40:00+00:00,18,Tuesday,LONG,70344.13371000001,70037.696779371,0.2741702754406757,70030.69371,71441.17371,-252.0477,21.1687,-273.2164,LOSS,5455.8457,23.79,40.01,BULLISH,0.5,30.0,False,-16.32
2026-03-16 08:40:00+00:00,2026-03-16 10:50:00+00:00,8,Monday,LONG,72885.58783,73632.033890217,0.37997890572201976,72670.21354428571,73639.39783,850.9013,30.6205,820.2808,WIN,6276.1265,22.45,25.45,BULLISH,0.5,130.0,True,-20.73
2026-03-18 18:00:00+00:00,2026-03-18 18:50:00+00:00,18,Wednesday,SHORT,71879.41134,71158.36646513401,0.4525058233235845,72087.45705428573,71151.25134,978.831,35.599,943.232,WIN,7219.3585,72.34,32.89,BEARISH,0.5,50.0,True,-8.81
2026-03-19 19:10:00+00:00,2026-03-19 19:15:00+00:00,19,Thursday,SHORT,70320.56724,70523.11993699029,0.5166384801990227,70530.17295428572,69586.94724,-313.9396,40.0209,-353.9605,LOSS,6865.3981,76.41,34.09,BEARISH,0.5,5.0,False,0.0
2026-03-23 15:50:00+00:00,2026-03-24 07:55:00+00:00,15,Monday,LONG,70316.23092,71337.46645990798,0.350489996989911,70022.41092000001,71344.60091999998,1073.7985,27.3065,1046.492,WIN,7911.8901,24.3,29.43,BULLISH,0.5,965.0,True,-4.9
2026-03-25 15:05:00+00:00,2026-03-25 15:15:00+00:00,15,Wednesday,LONG,70881.68746,70639.98218046028,0.4770632817891444,70632.91888857142,71752.37746,-345.9261,37.1331,-383.0593,LOSS,7528.8308,26.17,43.65,BULLISH,0.5,10.0,False,0.0
2026-03-25 15:15:00+00:00,2026-03-25 16:25:00+00:00,15,Wednesday,LONG,70656.76496999999,71548.46940750298,0.43973879887937195,70399.94782714285,71555.62496999999,1176.3511,34.3932,1141.9579,WIN,8670.7887,20.65,51.67,BULLISH,0.5,70.0,True,0.0
2026-03-26 20:10:00+00:00,2026-03-27 04:05:00+00:00,20,Thursday,SHORT,69157.18359,68352.248131359,1.1215403509084392,69389.11787571429,68345.41359,2708.3028,84.8223,2623.4805,WIN,11294.2692,75.1,23.22,BEARISH,1.0,475.0,True,0.0
2026-03-31 14:15:00+00:00,2026-03-31 14:50:00+00:00,14,Tuesday,SHORT,67693.23,66721.541487,0.606064363526357,67972.76142857142,66714.87,1766.7173,44.8052,1721.9121,WIN,13016.1813,82.92,50.34,BEARISH,0.5,35.0,True,0.0
2026-04-01 18:00:00+00:00,2026-04-02 01:05:00+00:00,18,Wednesday,LONG,68021.8015,67810.50758700715,1.7906074417445008,67803.72721428571,68785.06150000001,-24.3601,133.7723,-158.1324,BE,12858.0489,21.71,24.01,BULLISH,1.0,425.0,True,0.0
2026-04-02 14:35:00+00:00,2026-04-02 16:35:00+00:00,14,Thursday,SHORT,66821.51718,67107.86286542485,0.6581335373045862,67114.57432285714,65795.81718000001,-565.3611,48.4789,-613.84,LOSS,12244.209,70.34,25.76,BEARISH,0.5,120.0,False,-1.21
2026-04-17 17:20:00+00:00,2026-04-17 19:05:00+00:00,17,Friday,LONG,77175.7168,76912.51585396571,1.355990740603464,76904.82537142857,78123.8368,-20.9299,114.9182,-135.8481,BE,12108.3608,26.82,20.44,BULLISH,1.0,105.0,True,-5.93
2026-04-21 12:40:00+00:00,2026-04-21 14:40:00+00:00,12,Tuesday,LONG,75804.47969,76483.650560031,0.9255539204309032,75608.24540428571,76491.29969,1885.8278,77.523,1808.3048,WIN,13916.6656,24.67,29.59,BULLISH,0.5,120.0,True,-6.97
2026-04-23 17:05:00+00:00,2026-04-23 17:30:00+00:00,17,Thursday,LONG,77687.56798,77492.35358336943,1.0285132336059337,77484.60512285715,78397.93798000002,-602.3418,87.7825,-690.1243,LOSS,13226.5413,24.06,33.09,BULLISH,0.5,25.0,False,0.0
2026-04-23 17:35:00+00:00,2026-04-23 17:40:00+00:00,17,Thursday,LONG,77219.02113000001,76959.85348868444,0.7434459860294352,76952.15827285715,78153.04113000001,-578.0314,63.043,-641.0744,LOSS,12585.4669,19.77,51.04,BULLISH,0.5,5.0,False,-4.96
2026-04-23 17:40:00+00:00,2026-04-23 22:05:00+00:00,17,Thursday,LONG,77149.31416000001,78119.32144658401,0.6757245828110897,76869.93701714286,78127.13416000002,1966.3733,57.7054,1908.6679,WIN,14494.1348,12.68,55.2,BULLISH,0.5,265.0,True,-4.96
2026-05-06 13:45:00+00:00,2026-05-06 14:00:00+00:00,13,Wednesday,LONG,81700.76926,81487.337178926,0.9811897397360989,81479.18926,82476.29926,-628.2521,88.0652,-716.3173,LOSS,13777.8176,22.0,50.5,BULLISH,0.5,15.0,False,0.0
2026-05-06 14:00:00+00:00,2026-05-06 14:05:00+00:00,14,Wednesday,LONG,81363.1355,81128.41895926428,0.8510829766113396,81120.30692857143,82213.0355,-599.2898,76.0616,-675.3513,LOSS,13102.4662,15.46,56.16,BULLISH,0.5,5.0,False,0.0
2026-05-26 14:20:00+00:00,2026-05-26 14:25:00+00:00,14,Tuesday,SHORT,77747.02452,78006.703069548,0.7347726679201614,78014.50452,76810.84452000001,-572.4141,62.944,-635.3581,LOSS,12467.1081,70.1,28.51,BEARISH,0.5,5.0,False,-9.6
2026-05-26 14:25:00+00:00,2026-05-26 14:35:00+00:00,14,Tuesday,SHORT,77908.10841,76933.570997841,0.6663644741777027,78188.74555285714,76925.87841,1948.1913,56.7495,1891.4418,WIN,14358.5499,78.05,32.2,BEARISH,0.5,10.0,True,-9.6
